price_raw,title,location,status,availability,property_type,beds,baths,author,post-date,listing_url,24hrs Power,30kva generator,5kva inverter,Balcony,BQ,Car Park,CCTV,Children Playground,Fitted Bathrooms,Fitted Kitchen,Fully Furnished,Gated Estate,Gym,Home Automation,Home Entertainment Unit,Jacuzzi,Maid's Room,Rooftop Terrace,Swimming Pool,Walk-in Closet,WiFi,Golf Course View,Private Elevator,Study,Cinema,Garden,area(sqm),Water Front,Private Cinema,Water View,Football Pitch,Tennis Court,Sauna,price(NGN),price(millions_NGN),log_price_millions_NGN
"NGN GNGN 30,000,000",4-BED MAISONETTE + BQ | IKOYI,Ikoyi,Rent,rent,Maisonette,4.0,4.0,admin-cw,1 month ago,https://cwlagos.com/property/4-bed-maisonette-bq-ikoyi/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30000000.0,30.0,3.4011973816621555
72338500.0,4-BEDROOM APARTMENT| IKOYI,Ikoyi,Rent,rent,Apartment,4.0,4.0,admin-cw,1 month ago,https://cwlagos.com/property/4-bedroom-apartment-ikoyi/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72338500.0,72.3385,4.28135649089288
"NGN GNGN 30,000,000",4-BED SEMI-DETACHED HOUSE+2 BQs| IKOYI,Ikoyi,Rent,rent,Semi Detached,4.0,4.0,admin-cw,1 month ago,https://cwlagos.com/property/4-bed-semi-detached-house2-bqs-ikoyi/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30000000.0,30.0,3.4011973816621555
"NGN GNGN 2,500,000",Prime Lands in Ikoyi,Ikoyi,Sale,sale,,,,admin-cw,1 month ago,https://cwlagos.com/property/prime-lands-in-ikoyi/,,,,,,,,,,,,,,,,,,,,,,,,,,,800,,,,,,,2500000.0,2.5,0.9162907318741551
"NGN GNGN 3,500,000,000",Land Measuring 875sqm in Ikoyi,Ikoyi,Sale,sale,,,,admin-cw,2 months ago,https://cwlagos.com/property/land-measuring-875sqm-in-ikoyi/,,,,,,,,,,,,,,,,,,,,,,,,,,,875,,,,,,,3500000000.0,3500.0,8.160518247477505
"NGN GNGN 25,000,000",3-Bedroom Apartment | Ikoyi,Ikoyi,Rent,rent,Apartment,3.0,3.0,admin-cw,2 months ago,https://cwlagos.com/property/3-bedroom-apartment-ikoyi-2/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25000000.0,25.0,3.2188758248682006
3182894000.0,Fully Furnished Twin- Building Complex in Ikoyi,Ikoyi,Sale,sale,,,,admin-cw,4 months ago,https://cwlagos.com/property/fully-furnished-twin-building-complex-in-ikoyi/,,,,,,True,,,,,True,,True,,,,,,True,,,,,,,True,,,,,,,,3182894000.0,3182.894,8.06554612481114
"NGN GNGN 1,300,000,000",5-Bed Semi-Detached Duplex in Ikoyi,Ikoyi,Sale,sale,Semi Detached,5.0,5.0,admin-cw,2 months ago,https://cwlagos.com/property/5-bed-semi-detached-duplex-in-ikoyi/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1300000000.0,1300.0,7.170119543449628
"NGN GNGN 70,000,000",4-Bedroom Apartment in Ikoyi,Ikoyi,Rent,rent,Apartment,4.0,4.0,admin-cw,2 months ago,https://cwlagos.com/property/4-bedroom-apartment-in-ikoyi-5/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70000000.0,70.0,4.248495242049359
"NGN GNGN 55,000,000",13 Units of 3-Bedroom Apartments– Ikoyi,Ikoyi,Rent,rent,Apartment,3.0,3.0,admin-cw,2 months ago,https://cwlagos.com/property/13-units-of-3-bedroom-apartments-ikoyi/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55000000.0,55.0,4.007333185232471
"NGN GNGN 4,500,000",Land Measuring 5000sqm in Ikoyi,Ikoyi,Sale,sale,,,,admin-cw,2 months ago,https://cwlagos.com/property/land-measuring-5000sqm-in-ikoyi/,,,,,,,,,,,,,,,,,,,,,,,,,,,5000,,,,,,,4500000.0,4.5,1.5040773967762742
"NGN GNGN 45,000,000",3-Bedroom Maisonette (4th Floor) — Ikoyi,Ikoyi,Rent,rent,Maisonette,3.0,3.0,admin-cw,2 months ago,https://cwlagos.com/property/3-bedroom-maisonette-4th-floor-ikoyi/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45000000.0,45.0,3.8066624897703196
"NGN GNGN 42,000,000",3-Bedroom Maisonette – Ikoyi,Ikoyi,Rent,rent,Maisonette,3.0,3.0,admin-cw,2 months ago,https://cwlagos.com/property/3-bedroom-maisonette-ikoyi/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42000000.0,42.0,3.7376696182833684
"NGN GNGN 200,000,000",4-Bed Detached House with BQs – Ikoyi,Ikoyi,Rent,rent,Detached,4.0,4.0,admin-cw,2 months ago,https://cwlagos.com/property/4-bed-detached-house-with-bqs-ikoyi/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200000000.0,200.0,5.298317366548036
"NGN GNGN 50,000,000","4-Bed Terrace+BQ – Banana Island, Ikoyi",Ikoyi,Rent,rent,Terraced,4.0,4.0,admin-cw,1 month ago,https://cwlagos.com/property/4-bed-terracebq-banana-island-ikoyi/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50000000.0,50.0,3.912023005428146
"NGN GNGN 3,700,000",Residential Land- Banana Island,Ikoyi,Sale,sale,,,,admin-cw,6 days ago,https://cwlagos.com/property/residential-land-banana-island/,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,,,,,,,3700000.0,3.7,1.308332819650179
"NGN GNGN 30,000,000",4-bedroom terrace- Ikoyi,Ikoyi,Rent,rent,Terraced,3.0,3.0,admin-cw,5 minutes ago,https://cwlagos.com/property/4-bedroom-terrace-ikoyi-4/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30000000.0,30.0,3.4011973816621555
434031000.0,New Development Apartments- Ikoyi,Ikoyi,,sale,Apartment,1.0,1.0,admin-cw,3 weeks ago,https://cwlagos.com/property/new-development-apartments-ikoyi-2/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,434031000.0,434.031,6.073115960120934
72338500.0,4 Bedroom Maisonette in Old Ikoyi,Ikoyi,Rent,rent,Maisonette,4.0,4.0,admin-cw,3 months ago,https://cwlagos.com/property/4-bedroom-maisonette-in-old-ikoyi/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72338500.0,72.3385,4.28135649089288
101273900.0,5 Bedroom Apartment in Ikoyi,Ikoyi,Rent,,Apartment,5.0,5.0,admin-cw,5 months ago,https://cwlagos.com/property/5-bedroom-apartment-in-ikoyi/,,,,,,,,,,,,,True,,,,,,True,,,,,,,,,,,,,,,101273900.0,101.2739,4.617828727514093
"NGN GNGN 50,000,000",4 Bedroom Terrace in Old Ikoyi,Ikoyi,Rent,rent,Terraced,4.0,4.0,admin-cw,3 months ago,https://cwlagos.com/property/4-bedroom-terrace-in-old-ikoyi-2/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50000000.0,50.0,3.912023005428146
"NGN GNGN 25,000,000",3-Bedroom Apartment| Ikoyi,Ikoyi,Rent,rent,Apartment,3.0,3.0,admin-cw,4 weeks ago,https://cwlagos.com/property/3-bedroom-apartment-ikoyi-7/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25000000.0,25.0,3.2188758248682006
"NGN GNGN 50,000,000",4-Bedroom Terrace Duplex+BQ| Old Ikoyi,Ikoyi,Rent,rent,Terraced,4.0,4.0,admin-cw,1 month ago,https://cwlagos.com/property/4-bedroom-terrace-duplexbq-old-ikoyi/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50000000.0,50.0,3.912023005428146
"NGN GNGN 35,000,000",3-Bedroom Apartment| Ikoyi,Ikoyi,Rent,rent,Apartment,3.0,3.0,admin-cw,1 month ago,https://cwlagos.com/property/3-bedroom-apartment-ikoyi-6/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35000000.0,35.0,3.5553480614894135
"NGN GNGN 680,000,000",3-Bedroom Apartment| Old Ikoyi,Ikoyi,Sale,sale,Apartment,3.0,3.0,admin-cw,1 month ago,https://cwlagos.com/property/3-bedroom-apartment-old-ikoyi/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,680000000.0,680.0,6.522092798170152
"NGN GNGN 4,000,000",SELF-CONTAIN FLAT | OLD IKOYI,Ikoyi,Rent,rent,Mini Flat,1.0,1.0,admin-cw,1 month ago,https://cwlagos.com/property/self-contain-flat-old-ikoyi/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4000000.0,4.0,1.3862943611198906
"NGN GNGN 30,000,000",3-Bedroom Terrace | Ikoyi,Ikoyi,Rent,rent,Terraced,3.0,3.0,admin-cw,2 months ago,https://cwlagos.com/property/3-bedroom-terrace-ikoyi/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30000000.0,30.0,3.4011973816621555
"NGN GNGN 3,400,000",Land Measuring 600sqm in Banana Island,Ikoyi,Sale,sale,,,,admin-cw,3 months ago,https://cwlagos.com/property/land-measuring-600sqm-in-banana-island/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3400000.0,3.4,1.2237754316221157
"NGN GNGN 6,000,000",1-BEDROOM FLAT| OLD IKOYI,Ikoyi,Rent,rent,Mini Flat,1.0,1.0,admin-cw,1 month ago,https://cwlagos.com/property/1-bedroom-flat-old-ikoyi/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6000000.0,6.0,1.791759469228055
"NGN GNGN 700,000",4-Bedroom Shortlet Apartment in Ikoyi,Ikoyi,Rent,rent,Apartment,4.0,4.0,admin-cw,2 months ago,https://cwlagos.com/property/4-bedroom-shortlet-apartment-in-ikoyi/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700000.0,0.7,-0.35667494393873245
"NGN GNGN 3,500,000,000",5-Bedroom Penthouse– Ikoyi,Ikoyi,Sale,sale,Penthouse,5.0,5.0,admin-cw,2 months ago,https://cwlagos.com/property/5-bedroom-penthouse-ikoyi/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3500000000.0,3500.0,8.160518247477505
2893540000.0,6-Bed Fully Detached Duplex in Ikoyi,Ikoyi,Sale,sale,Detached,6.0,6.0,admin-cw,2 months ago,https://cwlagos.com/property/6-bed-fully-detached-duplex-in-ikoyi/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2893540000.0,2893.54,7.970235945006816
"NGN GNGN 3,500,000,000",Land Measuring 900sqm in Ikoyi,Ikoyi,Sale,sale,,,,admin-cw,2 months ago,https://cwlagos.com/property/land-measuring-900sqm-in-ikoyi/,,,,,,,,,,,,,,,,,,,,,,,,,,,900,,,,,,,3500000000.0,3500.0,8.160518247477505
"NGN GNGN 3,200,000","Waterfront Land– Banana Island, Ikoyi",Ikoyi,Sale,sale,,,,admin-cw,2 months ago,https://cwlagos.com/property/waterfront-land-jv-banana-island-ikoyi/,,,,,,,,,,,,,,,,,,,,,,,,,,,4570,,,,,,,3200000.0,3.2,1.1631508098056809
"NGN GNGN 25,000,000",1-Bedroom Apartment  – Ikoyi,Ikoyi,Sale,sale,Apartment,1.0,1.0,admin-cw,2 months ago,https://cwlagos.com/property/1-bedroom-apartment-ikoyi/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25000000.0,25.0,3.2188758248682006
"NGN GNGN 50,000,000",3-Bed Apartment + BQ | Old Ikoyi,Ikoyi,Rent,rent,Apartment,3.0,3.0,admin-cw,2 months ago,https://cwlagos.com/property/3-bed-apartment-bq-old-ikoyi/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50000000.0,50.0,3.912023005428146
"NGN GNGN 1,500,000,000",5-Bedroom Terrace| Old Ikoyi,Ikoyi,Sale,sale,Terraced,5.0,5.0,admin-cw,4 weeks ago,https://cwlagos.com/property/5-bedroom-terrace-old-ikoyi/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500000000.0,1500.0,7.313220387090301
"NGN GNGN 35,000,000",4 BEDROOM TERRACE — IKOYI,Ikoyi,Rent,rent,Terraced,4.0,4.0,admin-cw,4 weeks ago,https://cwlagos.com/property/4-bedroom-terrace-ikoyi-2/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35000000.0,35.0,3.5553480614894135
"NGN GNGN 35,000,000",1-BEDROOM APARTMENT- IKOYI,Ikoyi,Rent,rent,Apartment,1.0,1.0,admin-cw,1 month ago,https://cwlagos.com/property/1-bedroom-apartment-ikoyi-3/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35000000.0,35.0,3.5553480614894135
"NGN GNGN 120,000,000",Land Measuring 3159sqm in Ikoyi,Ikoyi,Corporate Lease,rent,,,,admin-cw,1 month ago,https://cwlagos.com/property/land-measuring-3159sqm-in-ikoyi/,,,,,,,,,,,,,,,,,,,,,,,,,,,3159,,,,,,,120000000.0,120.0,4.787491742782046
"NGN GNGN 100,000,000",5-Bedroom Fully Detached House| Ikoyi,Ikoyi,Rent,rent,Detached,5.0,5.0,admin-cw,4 weeks ago,https://cwlagos.com/property/5-bedroom-fully-detached-house-ikoyi/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100000000.0,100.0,4.605170185988092
"NGN GNGN 5,000,000",1 Bedroom Mini flat in Ikoyi,Ikoyi,Rent,rent,Mini Flat,1.0,1.0,admin-cw,4 months ago,https://cwlagos.com/property/1-bedroom-mini-flat-in-ikoyi/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000000.0,5.0,1.6094379124341003
180846250.0,4-Bedroom Maisonette |Ikoyi,Ikoyi,Rent,rent,Maisonette,4.0,4.0,admin-cw,4 weeks ago,https://cwlagos.com/property/4-bedroom-maisonette-ikoyi-2/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180846250.0,180.84625,5.197647222767035
"NGN GNGN 35,000,000",3-Bedroom Apartment in Ikoyi,Ikoyi,Rent,rent,Apartment,3.0,3.0,admin-cw,3 months ago,https://cwlagos.com/property/3-bedroom-apartment-in-ikoyi-2/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35000000.0,35.0,3.5553480614894135
"NGN GNGN 350,000,000",4 Bedroom Terrace Duplex for sale ikoyi,Ikoyi,Sale,sale,Apartment,4.0,4.0,admin-cw,2 months ago,https://cwlagos.com/property/4-bedroom-terrace-duplex-for-sale-ikoyi/,True,,,True,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,350000000.0,350.0,5.857933154483459
"NGN GNGN 40,000,000",4-BEDROOM TERRACE+STUDY & BQ |IKOYI,Ikoyi,Rent,rent,Terraced,4.0,4.0,admin-cw,1 month ago,https://cwlagos.com/property/4-bedroom-terracestudy-bq-ikoyi/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40000000.0,40.0,3.6888794541139363
"NGN GNGN 150,000,000",4-BED MAISONETTE PENTHOUSE- IKOYI,Ikoyi,Rent,rent,Maisonette,4.0,4.0,admin-cw,1 month ago,https://cwlagos.com/property/4-bed-maisonette-penthouse-ikoyi/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150000000.0,150.0,5.0106352940962555
"NGN GNGN 25,000,000",1-BEDROOM APARTMENT- IKOYI,Ikoyi,Rent,rent,Apartment,1.0,1.0,admin-cw,1 month ago,https://cwlagos.com/property/1-bedroom-apartment-ikoyi-2/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25000000.0,25.0,3.2188758248682006
"NGN GNGN 55,000,000",12 UNITS OF 3-BED APARTMENTS- IKOYI,Ikoyi,Rent,rent,Apartment,3.0,3.0,admin-cw,1 month ago,https://cwlagos.com/property/12-units-of-3-bed-apartments-ikoyi/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55000000.0,55.0,4.007333185232471
"NGN GNGN 45,000,000",FULLY FURNISHED 3-BEDROOM FLAT- IKOYI,Ikoyi,Rent,rent,Apartment,3.0,3.0,admin-cw,1 month ago,https://cwlagos.com/property/fully-furnished-3-bedroom-flat-ikoyi/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45000000.0,45.0,3.8066624897703196
274886300.0,9-BEDROOM MANSION | OLD IKOYI,Ikoyi,Corporate Lease,rent,,9.0,9.0,admin-cw,1 month ago,https://cwlagos.com/property/9-bedroom-mansion-old-ikoyi/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274886300.0,274.8863,5.61635755762522
"NGN GNGN 2,500,000,000",5-BED FULLY DETACHED DUPLEX | IKOYI,Ikoyi,Sale,sale,Detached,5.0,5.0,admin-cw,1 month ago,https://cwlagos.com/property/5-bed-fully-detached-duplex-ikoyi/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2500000000.0,2500.0,7.824046010856292
"NGN GNGN 20,000,000",3-BEDROOM APARTMENT | IKOYI,Ikoyi,Rent,rent,Apartment,3.0,3.0,admin-cw,1 month ago,https://cwlagos.com/property/3-bedroom-apartment-ikoyi-4/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20000000.0,20.0,2.995732273553991
"NGN GNGN 40,000,000",4-BED SEMI-DETACHED DUPLEX |IKOYI,Ikoyi,Rent,rent,Semi Detached,4.0,4.0,admin-cw,1 month ago,https://cwlagos.com/property/4-bed-semi-detached-duplex-ikoyi/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40000000.0,40.0,3.6888794541139363
"NGN GNGN 1,600,000,000",8 UNITS OF 3 & 5-BEDROOM |IKOYI,Ikoyi,Sale,sale,Apartment,5.0,5.0,admin-cw,1 month ago,https://cwlagos.com/property/8-units-of-3-5-bedroom-ikoyi/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1600000000.0,1600.0,7.3777589082278725
"NGN GNGN 28,000,000",3 BEDROOM APARTMENT |IKOYI,Ikoyi,Rent,rent,Apartment,3.0,3.0,admin-cw,1 month ago,https://cwlagos.com/property/3-bedroom-apartment-ikoyi-5/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28000000.0,28.0,3.332204510175204
"NGN GNGN 45,000,000","4 BEDROOM APARTMENT+BQ | BANANA ISLAND, IKOYI",Ikoyi,Rent,rent,Apartment,4.0,4.0,admin-cw,1 month ago,https://cwlagos.com/property/4-bedroom-apartmentbq-banana-island-ikoyi/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45000000.0,45.0,3.8066624897703196
"NGN GNGN 55,000,000",4-BED PENTHOUSE MAISONETTE+BQ|IKOYI,Ikoyi,Rent,rent,Maisonette,4.0,4.0,admin-cw,1 month ago,https://cwlagos.com/property/4-bed-penthouse-maisonettebqikoyi/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55000000.0,55.0,4.007333185232471
"NGN GNGN 23,000,000",2-Bedroom Apartment in Ikoyi,Ikoyi,Rent,rent,Apartment,2.0,2.0,admin-cw,3 months ago,https://cwlagos.com/property/2-bedroom-apartment-in-ikoyi-7/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23000000.0,23.0,3.1354942159291497
"NGN GNGN 55,000,000",3-Bedroom Apartment + BQ- Ikoyi,Ikoyi,Rent,rent,Apartment,3.0,3.0,admin-cw,4 weeks ago,https://cwlagos.com/property/3-bedroom-apartment-bq-ikoyi/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55000000.0,55.0,4.007333185232471
"NGN GNGN 3,500,000",Land Measuring 2419sqm- Ikoyi,Ikoyi,Sale,sale,,,,admin-cw,4 weeks ago,https://cwlagos.com/property/land-measuring-2419sqm-ikoyi/,,,,,,,,,,,,,,,,,,,,,,,,,,,2419,,,,,,,3500000.0,3.5,1.252762968495368
"NGN GNGN 50,000,000",4 Bedroom Terrace in Ikoyi,Ikoyi,Rent,rent,Terraced,4.0,4.0,admin-cw,3 months ago,https://cwlagos.com/property/4-bedroom-terrace-in-ikoyi-4/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50000000.0,50.0,3.912023005428146
"NGN GNGN 3,500,000",JOINT VENTURE OPPORTUNITY — IKOYI,Ikoyi,Sale,sale,,,,admin-cw,4 weeks ago,https://cwlagos.com/property/joint-venture-opportunity-ikoyi/,,,,,,,,,,,,,,,,,,,,,,,,,,,3800,,,,,,,3500000.0,3.5,1.252762968495368
"NGN GNGN 80,000,000",4-Bedroom Maisonette | Ikoyi,Ikoyi,Rent,rent,Maisonette,4.0,4.0,admin-cw,1 month ago,https://cwlagos.com/property/4-bedroom-maisonette-ikoyi/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80000000.0,80.0,4.382026634673881
"NGN GNGN 35,000,000",3 Bedroom Terrace + BQ and Studyroom in Ikoyi,Ikoyi,Rent,rent,Terraced,3.0,3.0,admin-cw,4 months ago,https://cwlagos.com/property/3-bedroom-terrace-bq-and-studyroom-in-ikoyi/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35000000.0,35.0,3.5553480614894135
"NGN GNGN 30,000,000",87sqm Open- Plan Office Space in Ikoyi,Ikoyi,commercial,rent,Commercial Space,,,admin-cw,3 months ago,https://cwlagos.com/property/87sqm-open-plan-office-space-in-ikoyi/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30000000.0,30.0,3.4011973816621555
"NGN GNGN 35,000,000",4 Bedroom Apartment +BQ in Ikoyi,Ikoyi,Rent,rent,Apartment,4.0,4.0,admin-cw,4 months ago,https://cwlagos.com/property/4-bedroom-apartment-bq-in-ikoyi-2/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35000000.0,35.0,3.5553480614894135
"NGN GNGN 80,000,000",4 bedroom apartment in Ikoyi,Ikoyi,Rent,rent,Apartment,4.0,4.0,admin-cw,3 months ago,https://cwlagos.com/property/3rd-floor-apartment-in-ikoyi/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80000000.0,80.0,4.382026634673881
"NGN GNGN 30,000,000",4 Bedroom Apartment + BQ in Ikoyi,Ikoyi,Rent,rent,Apartment,4.0,4.0,admin-cw,4 months ago,https://cwlagos.com/property/4-bedroom-apartment-bq-in-ikoyi-3/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30000000.0,30.0,3.4011973816621555
101273900.0,4 Bedroom Apartment in Old Ikoyi,Ikoyi,Rent,rent,Apartment,4.0,4.0,admin-cw,3 months ago,https://cwlagos.com/property/4-bedroom-apartment-in-old-ikoyi/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101273900.0,101.2739,4.617828727514093
"NGN GNGN 2,000,000",Land Measuring 500-3100sqm in Ikoyi,Ikoyi,Sale,sale,,,,admin-cw,3 months ago,https://cwlagos.com/property/land-measuring-500-3100sqm-in-ikoyi/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000000.0,2.0,0.6931471805599453
"NGN GNGN 35,000,000",2 Bedroom Apartment in Ikoyi,Ikoyi,Rent,rent,Apartment,2.0,2.0,admin-cw,4 months ago,https://cwlagos.com/property/2-bedroom-apartment-in-ikoyi-5/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35000000.0,35.0,3.5553480614894135
"NGN GNGN 15,000,000",1 Bedroom Apartment in Ikoyi,Ikoyi,Rent,rent,Apartment,1.0,1.0,admin-cw,3 months ago,https://cwlagos.com/property/1-bedroom-apartment-in-ikoyi/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000000.0,15.0,2.70805020110221
"NGN GNGN 1,400,000",Land Measuring 500 and 650sqm in Ikoyi,Ikoyi,Sale,sale,,,,admin-cw,4 months ago,https://cwlagos.com/property/land-measuring-500-and-650sqm-in-ikoyi/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1400000.0,1.4,0.3364722366212129
"NGN GNGN 1,300,000,000","500sqm Bareland in ParkView Estate, Ikoyi",Ikoyi,Rent,sale,,,,admin-cw,4 months ago,https://cwlagos.com/property/500sqm-bareland-in-parkview-estate-ikoyi/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1300000000.0,1300.0,7.170119543449628
"NGN GNGN 20,000,000",2 BEDROOM APARTMENT IN IKOYI,Ikoyi,Rent,rent,Apartment,2.0,2.0,admin-cw,3 months ago,https://cwlagos.com/property/2-bedroom-apartment-in-ikoyi-6/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20000000.0,20.0,2.995732273553991
"NGN GNGN 45,000,000",3 Bedroom Apartment + BQ in Ikoyi,Ikoyi,Rent,rent,Apartment,3.0,3.0,admin-cw,4 months ago,https://cwlagos.com/property/3-bedroom-apartment-bq-in-ikoyi/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45000000.0,45.0,3.8066624897703196
"NGN GNGN 30,000,000",3 Bedroom Apartment + BQ in Ikoyi,Ikoyi,Rent,rent,Apartment,3.0,3.0,admin-cw,3 months ago,https://cwlagos.com/property/3-bedroom-apartment-bq-in-ikoyi-3/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30000000.0,30.0,3.4011973816621555
"NGN GNGN 2,900,000",Land Measuring 2709sqm in Ikoyi,Ikoyi,Land,sale,,,,admin-cw,4 months ago,https://cwlagos.com/property/land-measuring-2709sqm-in-ikoyi/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2900000.0,2.9,1.0647107369924282
"NGN GNGN 40,000,000",3 Bedroom Flat + BQ in Ikoyi,Ikoyi,Rent,rent,Apartment,3.0,3.0,admin-cw,4 months ago,https://cwlagos.com/property/3-bedroom-flat-bq-in-ikoyi/,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40000000.0,40.0,3.6888794541139363
"NGN GNGN 30,000,000",Penthouse 3-Bed Apartment + Bq in Ikoyi,Ikoyi,Rent,rent,Penthouse,3.0,3.0,admin-cw,3 months ago,https://cwlagos.com/property/penthouse-3-bed-apartment-bq-in-ikoyi/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30000000.0,30.0,3.4011973816621555
"NGN GNGN 25,000,000",2-Bedroom Apartment in Ikoyi,Ikoyi,Rent,rent,Apartment,2.0,2.0,admin-cw,4 months ago,https://cwlagos.com/property/2-bedroom-apartment-in-ikoyi-3/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25000000.0,25.0,3.2188758248682006
"NGN GNGN 1,200,000,000",4 Bedroom Semi Detached House in Ikoyi,Ikoyi,Sale,sale,Semi Detached,4.0,4.0,admin-cw,4 months ago,https://cwlagos.com/property/4-bedroom-semi-detached-house-in-ikoyi-2/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1200000000.0,1200.0,7.090076835776092
"NGN GNGN 35,000,000",4 Bedroom Apartment in Ikoyi,Ikoyi,Rent,rent,Apartment,4.0,4.0,admin-cw,4 months ago,https://cwlagos.com/property/4-bedroom-apartment-in-ikoyi-2/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35000000.0,35.0,3.5553480614894135
"NGN GNGN 45,000,000",4-Bedroom Apartment in Ikoyi,Ikoyi,Rent,rent,Apartment,4.0,4.0,admin-cw,3 months ago,https://cwlagos.com/property/4-bedroom-apartment-in-ikoyi-3/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45000000.0,45.0,3.8066624897703196
